time,place,latitude,longitude,depth,mag
2013-07-23 02:03:47,"61km E of Namie, Japan",37.53,141.697,56.0,4.5
2013-07-22 23:24:45,"102km NE of Hasaki, Japan",36.254,141.964,31.3,4.6
2013-07-22 02:55:50,"Ryukyu Islands, Japan",29.264,130.498,23.2,4.5
2013-07-21 23:02:28,"off the coast of Hokkaido, Japan",42.48,146.696,43.4,4.8
2013-07-21 09:52:57,"near the east coast of Honshu, Japan",36.276,141.837,15.6,4.9
2013-07-21 07:03:18,"4km SE of Yokaichiba, Japan",35.67,140.754,34.2,4.7
2013-07-21 05:33:48,"95km ESE of Kitaibaraki, Japan",36.324,141.758,32.3,4.8
2013-07-20 06:06:22,"103km ENE of Hasaki, Japan",36.251,141.698,14.0,5.2
2013-07-19 16:39:18,"34km E of Namie, Japan",37.5,141.625,40.0,5.5
2013-07-19 09:05:07,"51km SSE of Ofunato, Japan",38.585,142.075,49.0,4.5
2013-07-18 23:44:13,"30km SSE of Kamaishi, Japan",39.056,142.177,54.6,5.0
2013-07-18 17:05:04,"24km NE of Ishinomaki, Japan",38.314,141.794,49.5,4.6
2013-07-17 13:56:24,"2km SSE of Yotsukaido, Japan",35.674,140.27,63.1,4.5
2013-07-16 14:09:27,"33km SSW of Nemuro, Japan",43.018,145.411,46.6,5.2
2013-07-16 09:35:08,"near the east coast of Honshu, Japan",35.595,141.059,32.3,4.5
2013-07-15 22:45:57,"20km E of Miyako, Japan",39.621,142.264,63.3,5.2
2013-07-14 02:33:13,"Off the east coast of Honshu, Japan",37.349,144.971,31.9,4.5
2013-07-14 00:09:27,"Hokkaido, Japan region",42.562,144.897,25.5,4.5
2013-07-12 18:31:23,"68km E of Ishinomaki, Japan",38.397,142.126,23.6,4.8
2013-07-11 18:56:05,Kuril Islands,47.696,151.848,69.6,4.5
2013-07-11 00:14:34,"Izu Islands, Japan region",30.476,141.771,25.5,5.3
2013-07-10 22:09:41,"103km ESE of Namie, Japan",37.193,142.318,13.3,4.5
2013-07-10 18:18:03,"near the east coast of Honshu, Japan",38.323,141.903,48.3,4.6
2013-07-10 15:35:22,"137km NE of Chichi-shima, Japan",27.979,142.904,27.1,4.5
2013-07-10 05:22:14,"26km W of Miyako, Japan",39.638,141.705,81.9,5.3
2013-07-09 18:18:38,"Bonin Islands, Japan region",26.775,143.743,34.9,4.5
2013-07-09 18:16:31,"168km ESE of Chichi-shima, Japan",26.762,143.893,36.3,4.7
2013-07-09 10:39:21,"162km S of Itoman, Japan",24.692,127.809,9.7,4.6
2013-07-07 03:38:41,"276km SE of Hachijo-jima, Japan",31.287,141.882,29.6,4.6
2013-07-06 09:28:06,Kuril Islands,46.387,153.983,39.0,4.6
2013-07-05 22:00:48,"9km ENE of Hasaki, Japan",35.768,140.851,41.1,4.6
2013-07-03 21:13:26,Kuril Islands,46.252,152.962,35.0,4.6
2013-07-03 15:06:10,"36km ESE of Namie, Japan",37.323,141.453,11.8,5.0
2013-07-03 14:09:14,"213km ESE of Kamaishi, Japan",38.245,143.937,26.8,4.7
2013-07-03 01:45:37,"Izu Islands, Japan region",30.491,142.108,31.3,4.6
2013-07-01 09:28:04,"Hokkaido, Japan region",41.986,142.605,71.4,4.5
2013-07-01 08:40:39,"off the east coast of Honshu, Japan",39.703,143.276,27.2,4.7
2013-06-30 05:01:59,"near the east coast of Honshu, Japan",37.143,141.372,16.6,4.8
2013-06-28 05:52:02,"65km SSW of Hirara, Japan",24.226,125.116,45.3,4.6
2013-06-27 22:27:02,"263km SE of Hachijo-jima, Japan",31.331,141.585,21.8,4.6
2013-06-27 18:28:10,"Ryukyu Islands, Japan",25.84,128.531,5.5,4.5
2013-06-27 18:12:22,"51km SE of Haebaru, Japan",26.001,128.274,18.1,4.9
2013-06-26 17:12:09,"off the east coast of Honshu, Japan",39.741,143.557,17.9,4.9
2013-06-25 15:02:34,"256km SE of Hachijo-jima, Japan",31.52,141.802,6.0,4.7
2013-06-24 23:12:24,"73km ENE of Mutsu, Japan",41.484,142.053,55.3,4.7
2013-06-23 10:20:24,"118km E of Yamada, Japan",39.376,143.32,27.9,4.5
2013-06-23 02:26:46,Kuril Islands,47.726,154.037,47.0,4.5
2013-06-22 23:10:27,"185km ESE of Chichi-shima, Japan",26.747,144.042,40.3,4.5
2013-06-22 06:03:01,"229km ESE of Ofunato, Japan",37.948,143.931,33.7,4.5
2013-06-21 07:31:14,"45km SSW of Naze, Japan",27.995,129.289,43.9,4.6
2013-06-20 07:26:53,Kuril Islands,48.553,153.365,159.6,4.6
2013-06-20 01:49:44,"85km ENE of Hachinohe, Japan",40.83,142.345,52.6,5.0
2013-06-16 15:52:04,"155km SE of Kamaishi, Japan",38.471,143.365,46.3,4.5
2013-06-13 16:59:15,Kuril Islands,44.254,147.482,120.3,4.9
2013-06-13 13:24:45,"86km E of Nago, Japan",26.533,128.886,20.0,5.6
2013-06-11 19:27:58,"114km E of Mutsu, Japan",41.282,142.592,46.8,4.5
2013-06-09 09:05:52,"227km N of Chichi-shima, Japan",29.119,142.537,15.1,4.6
2013-06-06 04:25:41,"7km SSE of Yokaichiba, Japan",35.638,140.578,30.6,4.6
2013-06-06 03:28:58,"6km SSE of Naruto, Japan",35.548,140.459,53.6,5.0
2013-06-06 01:18:49,"Izu Islands, Japan region",31.332,142.268,20.6,4.5
2013-06-05 19:40:01,"Bonin Islands, Japan region",27.667,142.811,10.7,4.5
2013-06-04 22:59:56,"98km SE of Katsuura, Japan",34.476,141.087,31.0,4.5
2013-06-04 08:33:22,"47km SE of Namie, Japan",37.214,141.411,47.7,4.9
2013-06-03 20:01:24,"29km S of Ofunato, Japan",38.671,141.792,46.3,4.6
2013-06-03 06:32:55,"off the east coast of Honshu, Japan",37.473,143.798,31.2,4.6
2013-06-03 06:23:45,"117km NW of Naha-shi, Japan",26.843,126.625,115.7,4.5
2013-06-01 18:05:17,"209km E of Namie, Japan",37.285,143.352,3.7,4.7
2013-05-31 01:46:03,"141km E of Miyako, Japan",39.805,143.573,33.0,4.9
2013-05-29 00:49:10,"139km NE of Naze, Japan",29.32,130.4,40.8,4.6
2013-05-28 19:24:24,"114km SSE of Katsuura, Japan",34.173,140.745,30.0,5.0
2013-05-27 09:16:36,"13km NNW of Ofunato, Japan",39.153,141.77,98.5,4.5
2013-05-25 21:17:03,"15km SW of Hirara, Japan",24.683,125.191,33.1,4.7
2013-05-25 02:26:12,Kuril Islands,49.444,156.118,54.4,4.6
2013-05-24 08:33:17,"51km ENE of Namie, Japan",37.705,141.516,48.0,4.9
2013-05-23 10:47:42,"eastern Honshu, Japan",39.181,140.795,29.2,4.6
2013-05-23 01:30:07,"90km WNW of Hirara, Japan",25.162,124.394,118.5,4.8
2013-05-21 14:51:48,"83km ESE of Makubetsu, Japan",45.135,142.837,272.5,5.1
2013-05-21 01:04:18,"216km E of Yamada, Japan",39.122,144.411,39.4,4.8
2013-05-20 07:32:11,"off the east coast of Honshu, Japan",36.021,143.704,35.0,4.5
2013-05-19 06:24:06,"233km ESE of Iwaki, Japan",36.353,143.352,12.4,4.9
2013-05-18 15:51:03,"29km E of Miyako, Japan",39.652,142.066,65.2,4.7
2013-05-18 09:09:39,"123km SE of Ishinomaki, Japan",37.751,142.347,31.8,4.5
2013-05-18 05:47:59,"50km NE of Namie, Japan",37.739,141.471,39.0,6.0
2013-05-16 19:20:26,"Hokkaido, Japan region",42.719,143.425,75.9,4.6
2013-05-16 08:03:51,"225km ESE of Kamaishi, Japan",38.704,144.461,35.0,4.5
2013-05-16 07:39:51,"32km ENE of Iwaki, Japan",37.155,141.396,35.0,4.5
2013-05-16 07:12:29,"near the east coast of Honshu, Japan",36.838,141.17,35.0,4.8
2013-05-16 05:18:08,"192km E of Chichi-shima, Japan",26.798,144.08,10.1,4.7
2013-05-15 23:46:32,"29km ESE of Hachinohe, Japan",40.408,141.828,44.6,4.9
2013-05-15 09:35:04,"14km WNW of Kitaibaraki, Japan",36.96,140.443,9.9,4.6
2013-05-13 13:59:29,"14km ENE of Daigo, Japan",36.794,140.514,27.3,4.6
2013-05-12 09:00:39,Kuril Islands,46.686,152.586,69.6,4.8
2013-05-10 02:44:57,"204km ESE of Ishinomaki, Japan",37.721,143.456,23.8,4.5
2013-05-09 20:45:35,Kuril Islands,46.706,152.715,58.2,4.7
2013-05-07 01:04:19,"78km E of Namie, Japan",37.531,141.82,54.1,4.7
2013-05-06 20:13:27,"256km N of Chichi-shima, Japan",29.417,142.396,35.0,4.8
2013-05-06 13:14:33,"236km ESE of Ishinomaki, Japan",37.412,143.673,11.3,5.0
2013-05-04 18:25:07,"158km NNW of Hirara, Japan",25.991,124.413,200.6,4.6
2013-05-04 12:12:07,"154km E of Nago, Japan",26.705,129.521,27.8,4.5
2013-05-04 08:58:12,"215km ESE of Ishinomaki, Japan",37.466,143.435,34.9,4.5
2013-05-03 16:31:17,Kuril Islands,45.95,150.903,108.2,4.5
2013-05-02 13:04:36,"10km NE of Maebashi-shi, Japan",36.484,139.201,21.9,4.5
2013-05-01 23:13:05,"125km SE of Hasaki, Japan",34.759,141.65,9.2,5.4
2013-04-29 13:01:44,"11km ESE of Hasaki, Japan",35.702,140.979,35.0,5.6
2013-04-28 10:24:11,"219km N of Chichi-shima, Japan",29.065,142.212,18.6,4.5
2013-04-27 23:54:24,"108km ESE of Iwaki, Japan",36.765,142.055,40.9,4.7
2013-04-25 07:16:21,"eastern Honshu, Japan",37.063,140.361,27.7,4.5
2013-04-24 23:47:20,"11km SSE of Takedamachi, Japan",32.631,131.486,67.0,4.7
2013-04-24 13:23:41,"146km NNE of Chichi-shima, Japan",28.354,142.611,35.0,4.6
2013-04-24 08:18:04,"Ryukyu Islands, Japan",26.944,126.464,141.4,4.5
2013-04-24 06:21:19,"104km SW of Hachijo-jima, Japan",32.396,139.093,221.7,5.2
2013-04-24 00:37:36,"108km ENE of Miyako, Japan",39.984,143.132,32.7,4.5
2013-04-21 10:27:36,"19km SW of Inawashiro, Japan",37.453,139.953,43.3,4.5
2013-04-21 03:22:16,"Izu Islands, Japan region",29.933,138.887,421.9,6.1
2013-04-19 19:59:29,"112km E of Miyako, Japan",39.693,143.258,35.0,5.0
2013-04-19 14:11:10,"6km NE of Hasaki, Japan",35.721,140.848,27.7,4.6
2013-04-19 08:46:06,"66km NE of Miyako, Japan",40.021,142.551,35.4,4.5
2013-04-18 23:08:07,"82km ENE of Miyako, Japan",39.922,142.844,44.3,4.6
2013-04-18 03:42:48,"157km SSE of Hachijo-jima, Japan",31.621,140.36,64.5,4.5
2013-04-17 12:03:31,"15km ENE of Ishinomaki, Japan",38.475,141.63,50.5,5.9
2013-04-17 08:57:33,"92km SSE of Shimoda, Japan",33.958,139.352,8.8,5.6
2013-04-17 08:57:19,"79km SSE of Shimoda, Japan",34.061,139.362,10.9,4.9
2013-04-17 03:22:10,"Izu Islands, Japan region",33.824,139.273,10.0,4.8
2013-04-15 15:09:01,"190km ENE of Hachijo-jima, Japan",33.585,141.754,8.8,4.5
2013-04-15 07:15:49,"174km SSE of Hachijo-jima, Japan",31.652,140.438,74.3,4.5
2013-04-14 13:25:02,"28km ENE of Namie, Japan",37.572,141.307,57.3,5.3
2013-04-14 01:22:05,"2km ENE of Morohongo, Japan",35.95,139.332,109.1,4.7
2013-04-12 20:33:17,"6km WNW of Sumoto, Japan",34.369,134.828,14.0,5.8
2013-04-12 00:28:29,"5km ENE of Tateyama, Japan",34.996,139.923,73.0,4.6
2013-04-11 03:05:56,"74km ENE of Mutsu, Japan",41.535,142.018,60.4,4.6
2013-04-10 05:34:17,"near the east coast of Honshu, Japan",34.082,140.279,120.4,4.6
2013-04-10 04:38:48,"94km E of Namie, Japan",37.504,142.085,52.2,4.6
2013-04-09 13:06:56,"44km ESE of Iwaki, Japan",36.858,141.318,31.2,4.6
2013-04-09 08:55:41,Kuril Islands,46.792,152.615,46.4,5.1
2013-04-07 14:09:18,"25km S of Hasaki, Japan",35.501,140.8,57.8,4.8
2013-04-06 19:05:53,"173km SSE of Hachijo-jima, Japan",31.588,140.348,60.0,4.8
2013-04-05 21:52:57,"Off the east coast of Honshu, Japan",37.383,144.546,8.0,5.0
2013-04-05 20:00:52,"52km SE of Iwaki, Japan",36.762,141.342,48.5,5.4
2013-04-05 19:24:57,"29km ENE of Nemuro, Japan",43.444,145.9,98.7,5.1
2013-04-05 08:47:22,"158km ESE of Iwaki, Japan",36.544,142.54,35.0,4.5
2013-04-04 18:47:49,"off the east coast of Honshu, Japan",33.064,142.581,13.4,4.9
2013-04-04 04:42:37,"4km SW of Hasaki, Japan",35.705,140.792,10.0,5.0
2013-04-03 18:41:26,"282km E of Iwaki, Japan",36.695,144.069,10.4,5.1
2013-04-03 16:58:13,"11km NNE of Tsubata, Japan",36.757,136.79,10.7,4.6
2013-04-03 11:57:04,"Bonin Islands, Japan region",26.38,141.198,50.5,4.5
2013-04-02 14:52:47,"123km E of Yamada, Japan",39.436,143.385,35.6,4.7
2013-04-02 13:06:02,"110km E of Miyako, Japan",39.539,143.234,31.4,4.6
2013-04-02 03:21:03,"off the east coast of Honshu, Japan",39.523,143.288,31.7,4.5
2013-04-02 02:33:30,"off the east coast of Honshu, Japan",39.426,143.311,32.0,4.5
2013-04-02 02:08:47,"110km E of Miyako, Japan",39.506,143.155,16.8,5.5
2013-04-01 20:46:39,"146km ESE of Kamaishi, Japan",38.563,143.441,10.0,4.6
2013-04-01 20:09:56,"137km E of Yamada, Japan",39.448,143.549,10.0,4.6
2013-04-01 20:07:18,"117km E of Yamada, Japan",39.521,143.342,10.0,4.7
2013-04-01 20:04:32,"103km E of Miyako, Japan",39.54,143.066,15.6,5.1
2013-04-01 19:12:12,"off the east coast of Honshu, Japan",39.473,143.36,25.9,4.7
2013-04-01 19:09:34,"28km SE of Kamaishi, Japan",39.208,141.98,10.0,4.6
2013-04-01 18:56:49,"133km E of Yamada, Japan",39.446,143.498,10.0,4.9
2013-04-01 18:53:17,"108km E of Miyako, Japan",39.526,143.167,14.0,6.0
2013-04-01 08:45:15,"13km SSW of Nishinoomote, Japan",30.573,130.994,43.8,4.6
2013-03-31 07:46:17,"23km SE of Ofunato, Japan",38.868,141.936,35.0,5.3
2013-03-28 13:49:08,"near the east coast of Honshu, Japan",35.433,141.12,10.0,4.5
2013-03-27 19:46:00,"65km ESE of Haebaru, Japan",26.039,128.383,17.6,4.6
2013-03-27 01:25:46,"68km E of Makubetsu, Japan",45.427,142.605,283.6,4.9
2013-03-26 11:55:15,"2km NNE of Hasaki, Japan",35.778,140.881,10.0,4.6
2013-03-26 11:48:22,"5km NW of Hasaki, Japan",35.745,140.814,10.0,4.7
2013-03-26 09:59:13,"Izu Islands, Japan region",33.707,140.593,67.8,4.5
2013-03-26 07:28:15,"233km ESE of Ishinomaki, Japan",37.48,143.712,35.0,4.6
2013-03-21 22:20:37,"61km ENE of Namie, Japan",37.648,141.666,53.9,4.6
2013-03-21 05:34:33,"4km ESE of Daigo, Japan",36.724,140.357,71.9,4.7
2013-03-18 19:04:33,"Izu Islands, Japan region",29.987,143.063,10.0,4.6
2013-03-17 21:53:39,"8km W of Funaishikawa, Japan",36.435,140.592,58.6,4.6
2013-03-16 17:24:55,"81km NE of Hasaki, Japan",36.123,141.594,41.8,4.9
2013-03-15 23:11:52,"14km E of Miyako, Japan",39.646,142.117,71.5,4.7
2013-03-15 16:48:51,"272km SSW of Hachijo-jima, Japan",30.902,138.45,385.4,4.8
2013-03-15 00:21:21,"70km NW of Hirara, Japan",25.25,124.793,97.3,4.7
2013-03-13 20:02:58,"7km WSW of Ichihara, Japan",35.459,140.028,72.4,4.8
2013-03-12 21:32:28,"5km NW of Kamaishi, Japan",39.302,141.844,72.7,5.0
2013-03-11 09:59:43,"24km E of Nichinan, Japan",31.598,131.632,33.7,4.7
2013-03-11 09:34:52,"14km NE of Nichinan, Japan",31.603,131.534,36.9,5.2
2013-03-11 05:34:57,"9km SW of Makurazaki, Japan",31.138,130.348,162.7,4.7
2013-03-10 01:19:41,"164km SE of Shizunai, Japan",41.101,143.462,42.8,4.7
2013-03-09 20:11:31,"60km SE of Kushiro, Japan",42.632,144.943,48.5,4.9
2013-03-09 13:44:40,Kuril Islands,46.23,152.992,35.0,4.5
2013-03-09 12:16:33,"35km NE of Kushiro, Japan",43.173,144.72,102.8,4.9
2013-03-08 23:17:54,East of the Kuril Islands,45.818,153.269,35.0,4.8
2013-03-05 20:32:45,"96km NNE of Nago, Japan",27.386,128.304,51.1,5.3
2013-03-02 20:58:13,"85km SE of Ishinomaki, Japan",37.851,141.97,67.0,4.6
2013-03-01 16:35:27,"74km S of Tateyama, Japan",34.283,140.008,50.0,4.7
2013-02-27 23:37:55,"112km WNW of Naze, Japan",28.618,128.368,43.7,4.7
2013-02-27 10:24:12,"75km ENE of Mutsu, Japan",41.543,142.047,74.9,4.6
2013-02-26 20:44:55,"116km E of Nago, Japan",26.617,129.12,14.5,5.0
2013-02-26 17:31:20,"55km NE of Miyako, Japan",40.007,142.374,61.6,4.7
2013-02-26 12:46:14,"59km SE of Ofunato, Japan",38.705,142.073,50.9,4.7
2013-02-25 16:19:27,"36km ESE of Ishinomaki, Japan",38.337,141.711,65.4,4.7
2013-02-25 16:00:19,"197km SSE of Nishinoomote, Japan",29.011,131.505,45.5,5.4
2013-02-25 07:34:43,"24km WNW of Nikko, Japan",36.84,139.388,10.0,4.6
2013-02-25 07:23:55,"31km NNE of Numata, Japan",36.844,139.245,10.0,5.8
2013-02-25 03:52:35,"95km ENE of Namie, Japan",37.689,142.049,37.7,4.5
2013-02-24 04:55:18,"21km W of Iwaki, Japan",37.014,140.65,47.3,4.6
2013-02-23 14:40:13,"57km ESE of Ohara, Japan",35.224,141.095,16.0,4.8
2013-02-23 11:27:15,"60km SSE of Hasaki, Japan",35.264,141.167,35.0,4.7
2013-02-23 00:46:22,"153km ESE of Ishinomaki, Japan",37.922,142.939,45.5,4.6
2013-02-21 19:59:46,"61km S of Nishinoomote, Japan",30.183,130.994,35.4,4.8
2013-02-21 17:20:57,East of the Kuril Islands,47.836,156.323,35.0,5.2
2013-02-21 15:34:10,"48km E of Ishinomaki, Japan",38.28,141.862,70.1,4.8
2013-02-21 14:05:55,"240km N of Chichi-shima, Japan",29.269,142.282,14.2,5.2
2013-02-20 20:12:40,"120km E of Iwo Jima, Japan",24.912,142.519,36.8,4.5
2013-02-20 18:55:07,"29km N of Miyazu, Japan",35.796,135.2,359.2,4.5
2013-02-20 17:44:33,"113km SSE of Itoman, Japan",25.123,127.9,11.4,4.6
2013-02-20 14:02:35,"120km E of Iwo Jima, Japan",24.881,142.523,44.6,4.7
2013-02-19 12:27:36,"52km E of Ohara, Japan",35.251,140.955,20.0,5.4
2013-02-18 17:10:07,"7km SSE of Yotsukaido, Japan",35.598,140.232,65.7,4.6
2013-02-18 16:01:58,"92km NNW of Hirara, Japan",25.608,125.047,10.0,4.8
2013-02-18 11:10:49,"60km SE of Ofunato, Japan",38.716,142.251,49.2,4.5
2013-02-18 11:06:44,"49km SE of Ofunato, Japan",38.811,142.175,63.5,4.6
2013-02-18 10:59:39,"149km SW of Hachijo-jima, Japan",32.099,138.719,35.0,4.6
2013-02-18 08:59:55,East of the Kuril Islands,47.007,156.535,10.0,4.6
2013-02-18 07:55:11,"off the east coast of Honshu, Japan",37.213,142.372,35.0,4.5
2013-02-16 20:45:24,"252km SSE of Kushiro, Japan",40.759,145.037,10.0,4.5
2013-02-16 01:32:49,"47km ESE of Namie, Japan",37.349,141.508,49.2,4.7
2013-02-16 01:30:07,"51km ESE of Ishinomaki, Japan",38.274,141.859,66.4,4.5
2013-02-14 18:22:38,"179km ESE of Iwaki, Japan",36.47,142.652,35.0,4.5
2013-02-14 17:17:12,"85km ESE of Iwaki, Japan",36.659,141.791,35.4,4.6
2013-02-13 19:52:40,"232km ESE of Ishinomaki, Japan",37.637,143.763,20.3,4.7
2013-02-13 18:44:13,Kuril Islands,46.436,153.366,37.4,4.5
2013-02-13 03:57:42,"63km SE of Nishinoomote, Japan",30.252,131.412,10.0,5.2
2013-02-13 02:21:39,"43km ENE of Ishinomaki, Japan",38.488,141.751,84.3,4.7
2013-02-12 07:24:47,"188km SSE of Hachijo-jima, Japan",31.42,140.204,10.0,4.6
2013-02-11 19:20:39,"southwestern Ryukyu Islands, Japan",25.57,125.299,35.0,4.5
2013-02-11 03:45:43,"65km SE of Ofunato, Japan",38.595,142.168,57.6,4.6
2013-02-09 22:04:02,"off the east coast of Honshu, Japan",37.041,142.3,11.8,4.7
2013-02-09 04:43:07,"26km SE of Iwaki, Japan",36.879,141.091,35.6,5.0
2013-02-08 05:15:54,"145km ESE of Ishinomaki, Japan",38.13,142.925,46.1,4.5
2013-02-08 00:54:17,"91km E of Kamaishi, Japan",39.183,142.88,47.5,4.6
2013-02-08 00:17:41,"Izu Islands, Japan region",29.294,142.165,12.6,4.5
2013-02-07 22:47:58,"241km N of Chichi-shima, Japan",29.264,141.987,23.2,4.6
2013-02-07 07:56:59,"Izu Islands, Japan region",29.325,142.218,29.7,4.7
2013-02-06 12:17:07,"289km NNE of Chichi-shima, Japan",29.518,143.295,35.0,4.5
2013-02-06 09:31:48,"3km NE of Narashino, Japan",35.7,140.064,51.2,4.8
2013-02-05 16:15:30,"97km WNW of Naze, Japan",28.782,128.607,50.1,5.0
2013-02-05 13:31:03,"50km SSE of Ofunato, Japan",38.682,142.027,52.7,4.7
2013-02-05 03:48:21,Kuril Islands,45.528,151.446,56.3,4.6
2013-02-04 19:08:50,"246km N of Chichi-shima, Japan",29.269,142.079,31.0,4.7
2013-02-04 02:40:31,"off the east coast of Honshu, Japan",36.056,142.091,18.0,4.5
2013-02-03 23:16:56,"Izu Islands, Japan region",29.262,142.118,23.6,4.7
2013-02-03 23:04:14,"252km N of Chichi-shima, Japan",29.309,141.87,21.6,5.2
2013-02-03 22:56:10,"247km N of Chichi-shima, Japan",29.329,142.021,23.0,5.4
2013-02-02 18:31:36,"251km N of Chichi-shima, Japan",29.336,141.992,40.8,5.5
2013-02-02 14:17:35,"19km SSW of Obihiro, Japan",42.77,143.092,107.0,6.9
2013-02-02 06:26:28,"Izu Islands, Japan region",30.809,142.719,10.0,4.8
2013-02-02 03:42:31,"near the east coast of Honshu, Japan",36.037,140.124,72.0,4.5
2013-02-01 18:23:06,"33km W of Obihiro, Japan",42.782,142.748,138.9,4.5
2013-02-01 14:06:47,"11km WNW of Ichihara, Japan",35.543,140.109,69.8,4.8
2013-01-31 19:45:41,"135km W of Naha-shi, Japan",26.409,126.364,107.5,4.5
2013-01-31 16:04:47,"1km N of Kasukabe, Japan",35.962,139.731,52.1,4.8
2013-01-31 14:53:45,"12km E of Daigo, Japan",36.766,140.434,38.5,4.7
2013-01-30 04:07:26,"near the east coast of Honshu, Japan",38.178,141.683,67.9,4.9
2013-01-29 13:17:22,"53km SSW of Kushiro, Japan",42.543,144.082,61.9,4.8
2013-01-28 20:29:12,"229km ESE of Ishinomaki, Japan",37.418,143.759,23.5,4.7
2013-01-27 20:57:35,"Ryukyu Islands, Japan",27.314,128.348,60.6,5.2
2013-01-27 18:41:50,"near the east coast of Honshu, Japan",36.562,140.446,89.2,5.0
2013-01-27 11:39:10,"204km ESE of Hachijo-jima, Japan",32.386,141.825,21.5,4.6
2013-01-26 18:38:39,"Izu Islands, Japan region",31.746,140.422,15.0,4.9
2013-01-26 10:27:04,"off the east coast of Honshu, Japan",37.777,145.02,10.0,4.6
2013-01-25 19:43:05,Kuril Islands,49.763,155.569,80.1,4.9
2013-01-25 17:46:18,"southeast of Shikoku, Japan",29.38,132.19,10.4,4.8
2013-01-24 11:21:12,"off the east coast of Honshu, Japan",33.143,142.338,10.0,4.5
2013-01-23 21:34:33,"27km SSE of Nemuro, Japan",43.087,145.678,73.5,5.3
2013-01-23 21:31:09,"57km NE of Namie, Japan",37.809,141.504,61.7,4.8
2013-01-22 13:29:22,eastern Sea of Japan,44.482,140.959,234.7,5.4
2013-01-22 13:03:34,"Bonin Islands, Japan region",26.803,141.599,18.8,4.5
2013-01-22 12:54:02,"off the east coast of Honshu, Japan",39.446,143.144,44.6,4.5
2013-01-21 19:46:58,"13km N of Hasaki, Japan",35.776,140.735,18.6,4.9
2013-01-19 11:15:08,Kuril Islands,46.66,152.946,35.0,4.6
2013-01-18 03:02:03,"165km ENE of Miyako, Japan",40.253,143.718,34.6,4.5
2013-01-17 05:13:25,"Hokkaido, Japan region",42.137,142.608,57.0,4.8
2013-01-16 23:32:49,"77km SSE of Kushiro, Japan",42.3,144.6,45.0,4.6
2013-01-16 15:52:50,"off the east coast of Honshu, Japan",36.296,142.673,4.5,4.6
2013-01-15 17:44:25,"off the east coast of Honshu, Japan",37.829,143.873,14.4,4.7
2013-01-15 10:58:50,"off the east coast of Honshu, Japan",37.634,143.845,10.0,4.6
2013-01-15 02:58:14,"Izu Islands, Japan region",32.437,141.566,36.0,5.0
2013-01-14 16:20:04,"near the west coast of Honshu, Japan",36.122,136.996,266.9,4.5
2013-01-14 06:53:48,"near the east coast of Honshu, Japan",37.133,141.574,35.0,4.8
2013-01-13 16:44:46,Kuril Islands,43.428,147.142,37.6,4.7
2013-01-13 03:17:43,"near the east coast of Honshu, Japan",39.182,142.156,60.0,5.0
2013-01-12 18:05:10,"southeast of the Ryukyu Islands, Japan",24.31,127.177,10.0,4.7
2013-01-12 15:47:35,"Izu Islands, Japan region",31.721,141.916,4.5,4.5
2013-01-12 13:37:26,Kuril Islands,47.42,153.431,69.1,5.2
2013-01-12 12:15:56,"off the east coast of Honshu, Japan",37.238,144.933,10.0,4.5
2013-01-11 12:38:32,"off the east coast of Honshu, Japan",37.753,143.699,35.0,4.7
2013-01-10 21:26:19,"off the east coast of Honshu, Japan",37.356,143.653,23.5,4.5
2013-01-10 12:48:21,"near the east coast of Honshu, Japan",37.491,141.308,57.2,5.0
2013-01-10 04:28:40,"Izu Islands, Japan region",32.386,141.708,28.6,4.7
2013-01-09 20:36:38,"153km E of Chichi-shima, Japan",27.039,143.778,10.0,4.7
2013-01-09 00:17:52,Kuril Islands,46.727,152.549,63.8,4.6
2013-01-08 07:51:30,"near the east coast of Honshu, Japan",40.133,142.309,35.0,5.4
2013-01-07 23:55:23,"near the east coast of Honshu, Japan",35.194,141.616,21.3,4.5
2013-01-07 23:25:32,"Izu Islands, Japan region",31.186,139.481,35.0,4.7
2013-01-07 13:53:49,"off the east coast of Honshu, Japan",37.829,142.366,46.7,4.9
2013-01-06 19:39:04,east of the Kuril Islands,45.677,154.02,35.0,4.9
2013-01-06 08:11:27,"off the east coast of Honshu, Japan",37.484,142.061,41.9,4.7
2013-01-06 02:32:31,"near the east coast of Honshu, Japan",35.295,141.168,15.3,4.6
2013-01-05 22:04:36,Kuril Islands,44.014,146.85,92.1,4.7
2013-01-05 20:45:59,"off the east coast of Honshu, Japan",36.281,143.107,10.0,4.6
2013-01-05 04:11:53,"Ryukyu Islands, Japan",28.749,128.579,42.3,5.4
2013-01-04 13:52:59,"near the east coast of Honshu, Japan",36.937,141.259,75.9,4.6
2013-01-04 04:42:47,"near the east coast of Honshu, Japan",35.661,140.618,39.9,4.6
